Date,Close,RollingVolatility,Year,Date.y,RiskFreeRate,TotalDebt,EffectiveDebt,EstimatedAssetValue,EstimatedAssetVolatility,r,d2,ApproxDefaultProbability
2024-03-04,5.37,0.4019320306727172,2024,2024-03-01,1.77,1435400000,287080000,287080005.37,7.518374544861434e-9,0.0177,2354234.7617789926,0
2024-03-04,5.37,0.4019320306727172,2024,2024-04-01,1.93,1435400000,287080000,287080005.37,7.518374544861434e-9,0.019299999999999998,2567046.7187323137,0
2024-03-04,5.37,0.4019320306727172,2024,2024-05-01,2.25,1435400000,287080000,287080005.37,7.518374544861434e-9,0.0225,2992670.632638957,0
2024-03-11,5.67,0.3718251115194576,2024,2024-02-01,1.63,1435400000,287080000,287080005.67,7.343765990929954e-9,0.0163,2219572.324434585,0
2024-03-11,5.67,0.3718251115194576,2024,2024-03-01,1.77,1435400000,287080000,287080005.67,7.343765990929954e-9,0.0177,2410210.2071951595,0
2024-03-11,5.67,0.3718251115194576,2024,2024-04-01,1.93,1435400000,287080000,287080005.67,7.343765990929954e-9,0.019299999999999998,2628082.0732072447,0
2024-03-11,5.67,0.3718251115194576,2024,2024-05-01,2.25,1435400000,287080000,287080005.67,7.343765990929954e-9,0.0225,3063825.8052314157,0
2024-03-18,5.65,0.3686788467925915,2024,2024-02-01,1.63,1435400000,287080000,287080005.65,7.255940655503963e-9,0.0163,2246437.8438046593,0
2024-03-18,5.65,0.3686788467925915,2024,2024-03-01,1.77,1435400000,287080000,287080005.65,7.255940655503963e-9,0.0177,2439383.1925153104,0
2024-03-18,5.65,0.3686788467925915,2024,2024-04-01,1.93,1435400000,287080000,287080005.65,7.255940655503963e-9,0.019299999999999998,2659892.1624703393,0
2024-03-18,5.65,0.3686788467925915,2024,2024-05-01,2.25,1435400000,287080000,287080005.65,7.255940655503963e-9,0.0225,3100910.1023803987,0
2024-03-25,6.13,0.3695667666366667,2024,2024-02-01,1.63,1435400000,287080000,287080006.13,7.891334231255706e-9,0.0163,2065559.6221450348,0
2024-03-25,6.13,0.3695667666366667,2024,2024-03-01,1.77,1435400000,287080000,287080006.13,7.891334231255706e-9,0.0177,2242969.418634827,0
2024-03-25,6.13,0.3695667666366667,2024,2024-04-01,1.93,1435400000,287080000,287080006.13,7.891334231255706e-9,0.019299999999999998,2445723.4717660164,0
2024-03-25,6.13,0.3695667666366667,2024,2024-05-01,2.25,1435400000,287080000,287080006.13,7.891334231255706e-9,0.0225,2851231.578028397,0
2024-04-01,6.4,0.3661157281233548,2024,2024-02-01,1.63,1435400000,287080000,287080006.4,8.16197787290237e-9,0.0163,1997067.6896286171,0
2024-04-01,6.4,0.3661157281233548,2024,2024-03-01,1.77,1435400000,287080000,287080006.4,8.16197787290237e-9,0.0177,2168594.7412576075,0
2024-04-01,6.4,0.3661157281233548,2024,2024-04-01,1.93,1435400000,287080000,287080006.4,8.16197787290237e-9,0.019299999999999998,2364625.6574050244,0
2024-04-01,6.4,0.3661157281233548,2024,2024-05-01,2.25,1435400000,287080000,287080006.4,8.16197787290237e-9,0.0225,2756687.489699859,0
2024-04-08,6.38,0.3621328684553895,2024,2024-03-01,1.77,1435400000,287080000,287080006.38,8.047957535876466e-9,0.0177,2199318.540743577,0
2024-04-08,6.38,0.3621328684553895,2024,2024-04-01,1.93,1435400000,287080000,287080006.38,8.047957535876466e-9,0.019299999999999998,2398126.7467843597,0
2024-04-08,6.38,0.3621328684553895,2024,2024-05-01,2.25,1435400000,287080000,287080006.38,8.047957535876466e-9,0.0225,2795743.1588659254,0
2024-04-08,6.38,0.3621328684553895,2024,2024-06-03,2.11,1435400000,287080000,287080006.38,8.047957535876466e-9,0.021099999999999997,2621785.97858024,0
2024-04-15,6.77,0.3576263630548309,2024,2024-03-01,1.77,1435400000,287080000,287080006.77,8.433643656073002e-9,0.0177,2098739.7978963237,0
2024-04-15,6.77,0.3576263630548309,2024,2024-04-01,1.93,1435400000,287080000,287080006.77,8.433643656073002e-9,0.019299999999999998,2288456.1370314076,0
2024-04-15,6.77,0.3576263630548309,2024,2024-05-01,2.25,1435400000,287080000,287080006.77,8.433643656073002e-9,0.0225,2667888.815301577,0
2024-04-15,6.77,0.3576263630548309,2024,2024-06-03,2.11,1435400000,287080000,287080006.77,8.433643656073002e-9,0.021099999999999997,2501887.018558378,0
2024-04-22,6.74,0.35756219124279986,2024,2024-03-01,1.77,1435400000,287080000,287080006.74,8.394764917081496e-9,0.0177,2108459.6951321666,0
2024-04-22,6.74,0.35756219124279986,2024,2024-04-01,1.93,1435400000,287080000,287080006.74,8.394764917081496e-9,0.019299999999999998,2299054.6690002675,0
2024-04-22,6.74,0.35756219124279986,2024,2024-05-01,2.25,1435400000,287080000,287080006.74,8.394764917081496e-9,0.0225,2680244.61673647,0
2024-04-22,6.74,0.35756219124279986,2024,2024-06-03,2.11,1435400000,287080000,287080006.74,8.394764917081496e-9,0.021099999999999997,2513474.014601881,0
2024-04-29,6.59,0.35543841569513523,2024,2024-03-01,1.77,1435400000,287080000,287080006.59,8.159185960923457e-9,0.0177,2169336.872580619,0
2024-04-29,6.59,0.35543841569513523,2024,2024-04-01,1.93,1435400000,287080000,287080006.59,8.159185960923457e-9,0.019299999999999998,2365434.866628411,0
2024-04-29,6.59,0.35543841569513523,2024,2024-05-01,2.25,1435400000,287080000,287080006.59,8.159185960923457e-9,0.0225,2757630.854723996,0
2024-04-29,6.59,0.35543841569513523,2024,2024-06-03,2.11,1435400000,287080000,287080006.59,8.159185960923457e-9,0.021099999999999997,2586045.1099321777,0
2024-05-06,7.59,0.3808447263959594,2024,2024-04-01,1.93,1435400000,287080000,287080007.59,1.0069010021323484e-8,0.019299999999999998,1916774.975667972,0
2024-05-06,7.59,0.3808447263959594,2024,2024-05-01,2.25,1435400000,287080000,287080007.59,1.0069010021323484e-8,0.0225,2234581.790163464,0
2024-05-06,7.59,0.3808447263959594,2024,2024-06-03,2.11,1435400000,287080000,287080007.59,1.0069010021323484e-8,0.021099999999999997,2095541.3088216858,0
2024-05-06,7.59,0.3808447263959594,2024,2024-07-01,2.15,1435400000,287080000,287080007.59,1.0069010021323484e-8,0.0215,2135267.1606336227,0
2024-05-13,8,0.3817714348021783,2024,2024-04-01,1.93,1435400000,287080000,287080008,1.063874666750541e-8,0.019299999999999998,1814126.0874032734,0
2024-05-13,8,0.3817714348021783,2024,2024-05-01,2.25,1435400000,287080000,287080008,1.063874666750541e-8,0.0225,2114913.398165542,0
2024-05-13,8,0.3817714348021783,2024,2024-06-03,2.11,1435400000,287080000,287080008,1.063874666750541e-8,0.021099999999999997,1983318.9497070494,0
2024-05-13,8,0.3817714348021783,2024,2024-07-01,2.15,1435400000,287080000,287080008,1.063874666750541e-8,0.0215,2020917.363552333,0
2024-05-20,8.07,0.37021806530989143,2024,2024-04-01,1.93,1435400000,287080000,287080008.07,1.040706319864088e-8,0.019299999999999998,1854512.4347040774,0
2024-05-20,8.07,0.37021806530989143,2024,2024-05-01,2.25,1435400000,287080000,287080008.07,1.040706319864088e-8,0.0225,2161995.9138490786,0
2024-05-20,8.07,0.37021806530989143,2024,2024-06-03,2.11,1435400000,287080000,287080008.07,1.040706319864088e-8,0.021099999999999997,2027471.8917231406,0
2024-05-20,8.07,0.37021806530989143,2024,2024-07-01,2.15,1435400000,287080000,287080008.07,1.040706319864088e-8,0.0215,2065907.3266162658,0
2024-05-27,8.13,0.3700002031319681,2024,2024-04-01,1.93,1435400000,287080000,287080008.13,1.0478269354446743e-8,0.019299999999999998,1841909.9248905291,0
2024-05-27,8.13,0.3700002031319681,2024,2024-05-01,2.25,1435400000,287080000,287080008.13,1.0478269354446743e-8,0.0225,2147303.868465953,0
2024-05-27,8.13,0.3700002031319681,2024,2024-06-03,2.11,1435400000,287080000,287080008.13,1.0478269354446743e-8,0.021099999999999997,2013694.018151705,0
2024-05-27,8.13,0.3700002031319681,2024,2024-07-01,2.15,1435400000,287080000,287080008.13,1.0478269354446743e-8,0.0215,2051868.261098633,0
2024-06-03,7.4,0.384261985728645,2024,2024-05-01,2.25,1435400000,287080000,287080007.4,9.905039086995557e-9,0.0225,2271573.6484399233,0
2024-06-03,7.4,0.384261985728645,2024,2024-06-03,2.11,1435400000,287080000,287080007.4,9.905039086995557e-9,0.021099999999999997,2130231.4500191137,0
2024-06-03,7.4,0.384261985728645,2024,2024-07-01,2.15,1435400000,287080000,287080007.4,9.905039086995557e-9,0.0215,2170614.935282202,0
2024-06-03,7.4,0.384261985728645,2024,2024-08-01,1.78,1435400000,287080000,287080007.4,9.905039086995557e-9,0.0178,1797067.6965986344,0
2024-06-10,7.41,0.3843171903818969,2024,2024-05-01,2.25,1435400000,287080000,287080007.41,9.919849196125725e-9,0.0225,2268182.244182482,0
2024-06-10,7.41,0.3843171903818969,2024,2024-06-03,2.11,1435400000,287080000,287080007.41,9.919849196125725e-9,0.021099999999999997,2127051.0664477656,0
2024-06-10,7.41,0.3843171903818969,2024,2024-07-01,2.15,1435400000,287080000,287080007.41,9.919849196125725e-9,0.0215,2167374.260086256,0
2024-06-10,7.41,0.3843171903818969,2024,2024-08-01,1.78,1435400000,287080000,287080007.41,9.919849196125725e-9,0.0178,1794384.718930221,0
2024-06-17,7.62,0.379027211970314,2024,2024-05-01,2.25,1435400000,287080000,287080007.62,1.00605659695983e-8,0.0225,2236457.3336247304,0
2024-06-17,7.62,0.379027211970314,2024,2024-06-03,2.11,1435400000,287080000,287080007.62,1.00605659695983e-8,0.021099999999999997,2097300.1525843577,0
2024-06-17,7.62,0.379027211970314,2024,2024-07-01,2.15,1435400000,287080000,287080007.62,1.00605659695983e-8,0.0215,2137059.3471673215,0
2024-06-17,7.62,0.379027211970314,2024,2024-08-01,1.78,1435400000,287080000,287080007.62,1.00605659695983e-8,0.0178,1769286.7972749087,0
2024-06-24,8.32,0.3863078957479267,2024,2024-05-01,2.25,1435400000,287080000,287080008.32,1.1195769818426728e-8,0.0225,2009690.2085675306,0
2024-06-24,8.32,0.3863078957479267,2024,2024-06-03,2.11,1435400000,287080000,287080008.32,1.1195769818426728e-8,0.021099999999999997,1884642.9788812082,0
2024-06-24,8.32,0.3863078957479267,2024,2024-07-01,2.15,1435400000,287080000,287080008.32,1.1195769818426728e-8,0.0215,1920370.7587915862,0
2024-06-24,8.32,0.3863078957479267,2024,2024-08-01,1.78,1435400000,287080000,287080008.32,1.1195769818426728e-8,0.0178,1589888.7946205921,0
2024-07-01,8.47,0.3830919193500547,2024,2024-06-03,2.11,1435400000,287080000,287080008.47,1.1302732552462097e-8,0.021099999999999997,1866807.8189087366,0
2024-07-01,8.47,0.3830919193500547,2024,2024-07-01,2.15,1435400000,287080000,287080008.47,1.1302732552462097e-8,0.0215,1902197.4911090992,0
2024-07-01,8.47,0.3830919193500547,2024,2024-08-01,1.78,1435400000,287080000,287080008.47,1.1302732552462097e-8,0.0178,1574843.0232557463,0
2024-07-08,9.21,0.3801956844659643,2024,2024-06-03,2.11,1435400000,287080000,287080009.21,1.2197304380640792e-8,0.021099999999999997,1729893.0503971295,0
2024-07-08,9.21,0.3801956844659643,2024,2024-07-01,2.15,1435400000,287080000,287080009.21,1.2197304380640792e-8,0.0215,1762687.1815852362,0
2024-07-08,9.21,0.3801956844659643,2024,2024-08-01,1.78,1435400000,287080000,287080009.21,1.2197304380640792e-8,0.0178,1459341.4680952514,0
2024-07-08,9.21,0.3801956844659643,2024,2024-09-03,1.7,1435400000,287080000,287080009.21,1.2197304380640792e-8,0.017,1393753.2057190384,0
2024-07-15,8.82,0.38375877282413134,2024,2024-06-03,2.11,1435400000,287080000,287080008.82,1.1790275436528526e-8,0.021099999999999997,1789613.0448124132,0
2024-07-15,8.82,0.38375877282413134,2024,2024-07-01,2.15,1435400000,287080000,287080008.82,1.1790275436528526e-8,0.0215,1823539.3090590248,0
2024-07-15,8.82,0.38375877282413134,2024,2024-08-01,1.78,1435400000,287080000,287080008.82,1.1790275436528526e-8,0.0178,1509721.3647778681,0
2024-07-15,8.82,0.38375877282413134,2024,2024-09-03,1.7,1435400000,287080000,287080008.82,1.1790275436528526e-8,0.017,1441868.8362846451,0
2024-07-22,8.61,0.3826604768014209,2024,2024-06-03,2.11,1435400000,287080000,287080008.61,1.1476614903325134e-8,0.021099999999999997,1838523.8303610068,0
2024-07-22,8.61,0.3826604768014209,2024,2024-07-01,2.15,1435400000,287080000,287080008.61,1.1476614903325134e-8,0.0215,1873377.3131492205,0
2024-07-22,8.61,0.3826604768014209,2024,2024-08-01,1.78,1435400000,287080000,287080008.61,1.1476614903325134e-8,0.0178,1550982.5973582435,0
2024-07-22,8.61,0.3826604768014209,2024,2024-09-03,1.7,1435400000,287080000,287080008.61,1.1476614903325134e-8,0.017,1481275.631781816,0
2024-07-29,8.75,0.38262343309634433,2024,2024-06-03,2.11,1435400000,287080000,287080008.75,1.166209745558611e-8,0.021099999999999997,1809282.6405940782,0
2024-07-29,8.75,0.38262343309634433,2024,2024-07-01,2.15,1435400000,287080000,287080008.75,1.166209745558611e-8,0.0215,1843581.7880264642,0
2024-07-29,8.75,0.38262343309634433,2024,2024-08-01,1.78,1435400000,287080000,287080008.75,1.166209745558611e-8,0.0178,1526314.674276895,0
2024-07-29,8.75,0.38262343309634433,2024,2024-09-03,1.7,1435400000,287080000,287080008.75,1.166209745558611e-8,0.017,1457716.3794121235,0
2024-08-05,8.48,0.3846195128569697,2024,2024-07-01,2.15,1435400000,287080000,287080008.48,1.1361200267117614e-8,0.0215,1892408.2872679313,0
2024-08-05,8.48,0.3846195128569697,2024,2024-08-01,1.78,1435400000,287080000,287080008.48,1.1361200267117614e-8,0.0178,1566738.4713146999,0
2024-08-05,8.48,0.3846195128569697,2024,2024-09-03,1.7,1435400000,287080000,287080008.48,1.1361200267117614e-8,0.017,1496323.3759734607,0
2024-08-05,8.48,0.3846195128569697,2024,2024-10-01,1.44,1435400000,287080000,287080008.48,1.1361200267117614e-8,0.0144,1267474.316114433,0
2024-08-12,9.17,0.3753915546246695,2024,2024-07-01,2.15,1435400000,287080000,287080009.17,1.1990875177483258e-8,0.0215,1793032.7539968353,0
2024-08-12,9.17,0.3753915546246695,2024,2024-08-01,1.78,1435400000,287080000,287080009.17,1.1990875177483258e-8,0.0178,1484464.785000882,0
2024-08-12,9.17,0.3753915546246695,2024,2024-09-03,1.7,1435400000,287080000,287080009.17,1.1990875177483258e-8,0.017,1417747.3862990544,0
2024-08-12,9.17,0.3753915546246695,2024,2024-10-01,1.44,1435400000,287080000,287080009.17,1.1990875177483258e-8,0.0144,1200915.8405181144,0
2024-08-19,9.15,0.3746656448984061,2024,2024-07-01,2.15,1435400000,287080000,287080009.15,1.194158611381811e-8,0.0215,1800433.5159271322,0
2024-08-19,9.15,0.3746656448984061,2024,2024-08-01,1.78,1435400000,287080000,287080009.15,1.194158611381811e-8,0.0178,1490591.9283244123,0
2024-08-19,9.15,0.3746656448984061,2024,2024-09-03,1.7,1435400000,287080000,287080009.15,1.194158611381811e-8,0.017,1423599.152626527,0
2024-08-19,9.15,0.3746656448984061,2024,2024-10-01,1.44,1435400000,287080000,287080009.15,1.194158611381811e-8,0.0144,1205872.6316083993,0
2024-08-26,9.04,0.3739701352689054,2024,2024-07-01,2.15,1435400000,287080000,287080009.04,1.1776124830621205e-8,0.0215,1825730.6031245287,0
2024-08-26,9.04,0.3739701352689054,2024,2024-08-01,1.78,1435400000,287080000,287080009.04,1.1776124830621205e-8,0.0178,1511535.564160695,0
2024-08-26,9.04,0.3739701352689054,2024,2024-09-03,1.7,1435400000,287080000,287080009.04,1.1776124830621205e-8,0.017,1443601.5016820284,0
2024-08-26,9.04,0.3739701352689054,2024,2024-10-01,1.44,1435400000,287080000,287080009.04,1.1776124830621205e-8,0.0144,1222815.7986263612,0
2024-09-02,8.33,0.3800624673353406,2024,2024-08-01,1.78,1435400000,287080000,287080008.33,1.1028007039989162e-8,0.0178,1614074.8688095722,0
2024-09-02,8.33,0.3800624673353406,2024,2024-09-03,1.7,1435400000,287080000,287080008.33,1.1028007039989162e-8,0.017,1541532.296330331,0
2024-09-02,8.33,0.3800624673353406,2024,2024-10-01,1.44,1435400000,287080000,287080008.33,1.1028007039989162e-8,0.0144,1305768.9357727955,0
2024-09-02,8.33,0.3800624673353406,2024,2024-11-01,1.85,1435400000,287080000,287080008.33,1.1028007039989162e-8,0.018500000000000003,1677549.6197289089,0
2024-09-09,9.84,0.4047636685681038,2024,2024-08-01,1.78,1435400000,287080000,287080009.84,1.387374377244149e-8,0.0178,1283001.5148122339,0
2024-09-09,9.84,0.4047636685681038,2024,2024-09-03,1.7,1435400000,287080000,287080009.84,1.387374377244149e-8,0.017,1225338.6364196616,0
2024-09-09,9.84,0.4047636685681038,2024,2024-10-01,1.44,1435400000,287080000,287080009.84,1.387374377244149e-8,0.0144,1037934.2816438017,0
2024-09-09,9.84,0.4047636685681038,2024,2024-11-01,1.85,1435400000,287080000,287080009.84,1.387374377244149e-8,0.018500000000000003,1333456.5334057347,0
2024-09-16,9.56,0.4035293918300995,2024,2024-08-01,1.78,1435400000,287080000,287080009.56,1.3437860030060643e-8,0.0178,1324618.1505836928,0
2024-09-16,9.56,0.4035293918300995,2024,2024-09-03,1.7,1435400000,287080000,287080009.56,1.3437860030060643e-8,0.017,1265084.8619342805,0
2024-09-16,9.56,0.4035293918300995,2024,2024-10-01,1.44,1435400000,287080000,287080009.56,1.3437860030060643e-8,0.0144,1071601.6738236905,0
2024-09-16,9.56,0.4035293918300995,2024,2024-11-01,1.85,1435400000,287080000,287080009.56,1.3437860030060643e-8,0.018500000000000003,1376709.7781519287,0
2024-09-23,9.46,0.3910641355168115,2024,2024-08-01,1.78,1435400000,287080000,287080009.46,1.2886535460785886e-8,0.0178,1381289.2539389173,0
2024-09-23,9.46,0.3910641355168115,2024,2024-09-03,1.7,1435400000,287080000,287080009.46,1.2886535460785886e-8,0.017,1319208.9529585317,0
2024-09-23,9.46,0.3910641355168115,2024,2024-10-01,1.44,1435400000,287080000,287080009.46,1.2886535460785886e-8,0.0144,1117447.9747722782,0
2024-09-23,9.46,0.3910641355168115,2024,2024-11-01,1.85,1435400000,287080000,287080009.46,1.2886535460785886e-8,0.018500000000000003,1435609.5172967548,0
2024-09-30,9.42,0.3914582885945859,2024,2024-08-01,1.78,1435400000,287080000,287080009.42,1.2844980345413419e-8,0.0178,1385757.886309912,0
2024-09-30,9.42,0.3914582885945859,2024,2024-09-03,1.7,1435400000,287080000,287080009.42,1.2844980345413419e-8,0.017,1323476.7478038764,0
2024-09-30,9.42,0.3914582885945859,2024,2024-10-01,1.44,1435400000,287080000,287080009.42,1.2844980345413419e-8,0.0144,1121063.04765926,0
2024-09-30,9.42,0.3914582885945859,2024,2024-11-01,1.85,1435400000,287080000,287080009.42,1.2844980345413419e-8,0.018500000000000003,1440253.8825026935,0
2024-10-07,9.82,0.38087440327467487,2024,2024-09-03,1.7,1435400000,287080000,287080009.82,1.3028377149988308e-8,0.017,1304846.6444270504,0
2024-10-07,9.82,0.38087440327467487,2024,2024-10-01,1.44,1435400000,287080000,287080009.82,1.3028377149988308e-8,0.0144,1105282.2650674665,0
2024-10-07,9.82,0.38087440327467487,2024,2024-11-01,1.85,1435400000,287080000,287080009.82,1.3028377149988308e-8,0.018500000000000003,1419979.9402114258,0
2024-10-07,9.82,0.38087440327467487,2024,2024-12-02,1.75,1435400000,287080000,287080009.82,1.3028377149988308e-8,0.0175,1343224.4096885088,0
2024-10-14,10.61,0.3852777117914045,2024,2024-09-03,1.7,1435400000,287080000,287080010.61,1.4239223808794192e-8,0.017,1193887.896321934,0
2024-10-14,10.61,0.3852777117914045,2024,2024-10-01,1.44,1435400000,287080000,287080010.61,1.4239223808794192e-8,0.0144,1011293.673847937,0
2024-10-14,10.61,0.3852777117914045,2024,2024-11-01,1.85,1435400000,287080000,287080010.61,1.4239223808794192e-8,0.018500000000000003,1299230.7169800093,0
2024-10-14,10.61,0.3852777117914045,2024,2024-12-02,1.75,1435400000,287080000,287080010.61,1.4239223808794192e-8,0.0175,1229002.1698746257,0
2024-10-21,10.53,0.3853790087300249,2024,2024-09-03,1.7,1435400000,287080000,287080010.53,1.4135574798242858e-8,0.017,1202642.0518664382,0
2024-10-21,10.53,0.3853790087300249,2024,2024-10-01,1.44,1435400000,287080000,287080010.53,1.4135574798242858e-8,0.0144,1018708.9584401138,0
2024-10-21,10.53,0.3853790087300249,2024,2024-11-01,1.85,1435400000,287080000,287080010.53,1.4135574798242858e-8,0.018500000000000003,1308757.2980739332,0
2024-10-21,10.53,0.3853790087300249,2024,2024-12-02,1.75,1435400000,287080000,287080010.53,1.4135574798242858e-8,0.0175,1238013.8006022698,0
2024-10-28,9.98,0.38974112065327937,2024,2024-09-03,1.7,1435400000,287080000,287080009.98,1.3548893161842602e-8,0.017,1254717.6039224365,0
2024-10-28,9.98,0.38974112065327937,2024,2024-10-01,1.44,1435400000,287080000,287080009.98,1.3548893161842602e-8,0.0144,1062820.0098575342,0
2024-10-28,9.98,0.38974112065327937,2024,2024-11-01,1.85,1435400000,287080000,287080009.98,1.3548893161842602e-8,0.018500000000000003,1365427.7543444955,0
2024-10-28,9.98,0.38974112065327937,2024,2024-12-02,1.75,1435400000,287080000,287080009.98,1.3548893161842602e-8,0.0175,1291620.987396456,0
2024-11-04,10.47,0.3826598944786387,2024,2024-10-01,1.44,1435400000,287080000,287080010.47,1.3955862299963315e-8,0.0144,1031827.0674473015,0
2024-11-04,10.47,0.3826598944786387,2024,2024-11-01,1.85,1435400000,287080000,287080010.47,1.3955862299963315e-8,0.018500000000000003,1325610.4189791363,0
2024-11-04,10.47,0.3826598944786387,2024,2024-12-02,1.75,1435400000,287080000,287080010.47,1.3955862299963315e-8,0.0175,1253955.9429957618,0
2024-11-04,10.47,0.3826598944786387,2024,2025-01-02,1.97,1435400000,287080000,287080010.47,1.3955862299963315e-8,0.0197,1411595.7901591852,0
2024-11-11,9.25,0.4062802920159972,2024,2024-10-01,1.44,1435400000,287080000,287080009.25,1.3090750244038366e-8,0.0144,1100015.809066478,0
2024-11-11,9.25,0.4062802920159972,2024,2024-11-01,1.85,1435400000,287080000,287080009.25,1.3090750244038366e-8,0.018500000000000003,1413214.053901007,0
2024-11-11,9.25,0.4062802920159972,2024,2024-12-02,1.75,1435400000,287080000,287080009.25,1.3090750244038366e-8,0.0175,1336824.238087707,0
2024-11-11,9.25,0.4062802920159972,2024,2025-01-02,1.97,1435400000,287080000,287080009.25,1.3090750244038366e-8,0.0197,1504881.8328769663,0
2024-11-18,10.22,0.4143678948729682,2024,2024-10-01,1.44,1435400000,287080000,287080010.22,1.4751427249693982e-8,0.0144,976179.1422677996,0
2024-11-18,10.22,0.4143678948729682,2024,2024-11-01,1.85,1435400000,287080000,287080010.22,1.4751427249693982e-8,0.018500000000000003,1254118.3498170255,0
2024-11-18,10.22,0.4143678948729682,2024,2024-12-02,1.75,1435400000,287080000,287080010.22,1.4751427249693982e-8,0.0175,1186328.299195263,0
2024-11-18,10.22,0.4143678948729682,2024,2025-01-02,1.97,1435400000,287080000,287080010.22,1.4751427249693982e-8,0.0197,1335466.4105631402,0
2024-11-25,9.71,0.4157308694335136,2024,2024-10-01,1.44,1435400000,287080000,287080009.71,1.4061399629591846e-8,0.0144,1024082.5382004789,0
2024-11-25,9.71,0.4157308694335136,2024,2024-11-01,1.85,1435400000,287080000,287080009.71,1.4061399629591846e-8,0.018500000000000003,1315660.9093443914,0
2024-11-25,9.71,0.4157308694335136,2024,2024-12-02,1.75,1435400000,287080000,287080009.71,1.4061399629591846e-8,0.0175,1244544.2334556323,0
2024-11-25,9.71,0.4157308694335136,2024,2025-01-02,1.97,1435400000,287080000,287080009.71,1.4061399629591846e-8,0.0197,1401000.920410902,0
2024-12-02,9.75,0.41356952818900927,2024,2024-11-01,1.85,1435400000,287080000,287080009.75,1.4045920171712134e-8,0.018500000000000003,1317110.8575653199,0
2024-12-02,9.75,0.41356952818900927,2024,2024-12-02,1.75,1435400000,287080000,287080009.75,1.4045920171712134e-8,0.0175,1245915.8067765536,0
2024-12-02,9.75,0.41356952818900927,2024,2025-01-02,1.97,1435400000,287080000,287080009.75,1.4045920171712134e-8,0.0197,1402544.918511839,0
2024-12-09,9.77,0.411874474217624,2024,2024-11-01,1.85,1435400000,287080000,287080009.77,1.4017045688169326e-8,0.018500000000000003,1319824.0516501374,0
2024-12-09,9.77,0.411874474217624,2024,2024-12-02,1.75,1435400000,287080000,287080009.77,1.4017045688169326e-8,0.0175,1248482.3422595472,0
2024-12-09,9.77,0.411874474217624,2024,2025-01-02,1.97,1435400000,287080000,287080009.77,1.4017045688169326e-8,0.0197,1405434.1029188454,0
2024-12-09,9.77,0.411874474217624,2024,2025-02-03,1.74,1435400000,287080000,287080009.77,1.4017045688169326e-8,0.0174,1241348.171320488,0
2024-12-16,9.25,0.4165957559386635,2024,2024-11-01,1.85,1435400000,287080000,287080009.25,1.3423124628217689e-8,0.018500000000000003,1378220.9979703862,0
2024-12-16,9.25,0.4165957559386635,2024,2024-12-02,1.75,1435400000,287080000,287080009.25,1.3423124628217689e-8,0.0175,1303722.6953994757,0
2024-12-16,9.25,0.4165957559386635,2024,2025-01-02,1.97,1435400000,287080000,287080009.25,1.3423124628217689e-8,0.0197,1467618.9610554783,0
2024-12-16,9.25,0.4165957559386635,2024,2025-02-03,1.74,1435400000,287080000,287080009.25,1.3423124628217689e-8,0.0174,1296272.8651423843,0
2024-12-23,9.31,0.4157661728779093,2024,2024-11-01,1.85,1435400000,287080000,287080009.31,1.3483290176828425e-8,0.018500000000000003,1372071.0737040378,0
2024-12-23,9.31,0.4157661728779093,2024,2024-12-02,1.75,1435400000,287080000,287080009.31,1.3483290176828425e-8,0.0175,1297905.1997307444,0
2024-12-23,9.31,0.4157661728779093,2024,2025-01-02,1.97,1435400000,287080000,287080009.31,1.3483290176828425e-8,0.0197,1461070.1224719894,0
2024-12-23,9.31,0.4157661728779093,2024,2025-02-03,1.74,1435400000,287080000,287080009.31,1.3483290176828425e-8,0.0174,1290488.6123334148,0
2024-12-30,9.78,0.4121755419156943,2024,2024-11-01,1.85,1435400000,287080000,287080009.78,1.4041649235781527e-8,0.018500000000000003,1317511.4800628708,0
2024-12-30,9.78,0.4121755419156943,2024,2024-12-02,1.75,1435400000,287080000,287080009.78,1.4041649235781527e-8,0.0175,1246294.7744460008,0
2024-12-30,9.78,0.4121755419156943,2024,2025-01-02,1.97,1435400000,287080000,287080009.78,1.4041649235781527e-8,0.0197,1402971.5268031145,0
2024-12-30,9.78,0.4121755419156943,2024,2025-02-03,1.74,1435400000,287080000,287080009.78,1.4041649235781527e-8,0.0174,1239173.1038843135,0
