Date,Close,RollingVolatility,Year,Date.y,RiskFreeRate,TotalDebt,EffectiveDebt,EquityValue,EstimatedAssetValue,EstimatedAssetVolatility,r,d2,ApproxDefaultProbability
2022-05-02,4.92,0.3971655452041545,2022,2022-07-01,0.28,2640500000,528100000,4920000000,5448100000,0.3586671467859327,0.0028000000000000004,6.335164797159799,1.1854386259608647e-10
2022-05-09,4.16,0.4275050636936771,2022,2022-07-01,0.28,2640500000,528100000,4160000000,4688100000,0.3793479373233712,0.0028000000000000004,5.5736287602280505,1.247435491774574e-8
2022-05-16,4.5,0.4347788042040438,2022,2022-07-01,0.28,2640500000,528100000,4500000000,5028100000,0.3891141025274352,0.0028000000000000004,5.604029491263603,1.0471252552100041e-8
2022-05-23,4.55,0.43495143715512496,2022,2022-07-01,0.28,2640500000,528100000,4550000000,5078100000,0.3897184063046845,0.0028000000000000004,5.620126074649851,9.540907987009886e-9
2022-05-30,4.55,0.4350733464053764,2022,2022-07-01,0.28,2640500000,528100000,4550000000,5078100000,0.3898276375306636,0.0028000000000000004,5.618442077459486,9.634348443115695e-9
2022-06-06,4.53,0.4349798091855083,2022,2022-07-01,0.28,2640500000,528100000,4530000000,5058100000,0.38956496226060233,0.0028000000000000004,5.612363328016083,9.97909155852051e-9
2022-06-13,4.1,0.4025665619390627,2022,2022-07-01,0.28,2640500000,528100000,4099999999.9999995,4628100000,0.3566307780623057,0.0028000000000000004,5.915987653970386,1.649449783827556e-9
2022-06-20,4,0.40287801697173137,2022,2022-07-01,0.28,2640500000,528100000,4000000000,4528100000,0.355891448485441,0.0028000000000000004,5.867639394164352,2.2102166871540795e-9
2022-06-27,3.7,0.4082527015537064,2022,2022-07-01,0.28,2640500000,528100000,3700000000,4228100000,0.3572609436268569,0.0028000000000000004,5.651904256376754,7.933998780133036e-9
2022-07-04,3.35,0.4176682705638385,2022,2022-07-01,0.28,2640500000,528100000,3350000000,3878100000,0.360792322629344,0.0028000000000000004,5.353576811542415,4.3116202262211455e-8
2022-07-04,3.35,0.4176682705638385,2022,2022-09-01,0.87,2640500000,528100000,3350000000,3878100000,0.360792322629344,0.0087,5.36992970940067,3.938366851295283e-8
2022-07-11,3.09,0.4232654303306828,2022,2022-07-01,0.28,2640500000,528100000,3090000000,3618100000,0.36148535964230116,0.0028000000000000004,5.150645145531711,1.2979597087204155e-7
2022-07-11,3.09,0.4232654303306828,2022,2022-09-01,0.87,2640500000,528100000,3090000000,3618100000,0.36148535964230116,0.0087,5.166966691737174,1.1896182133749713e-7
2022-07-18,3.25,0.4280590906535437,2022,2022-07-01,0.28,2640500000,528100000,3250000000,3778100000,0.36822531024166033,0.0028000000000000004,5.167205687815186,1.1880985950589372e-7
2022-07-18,3.25,0.4280590906535437,2022,2022-09-01,0.87,2640500000,528100000,3250000000,3778100000,0.36822531024166033,0.0087,5.183228486454769,1.0903880414239827e-7
2022-07-25,3.41,0.42442331820475143,2022,2022-07-01,0.28,2640500000,528100000,3410000000,3938100000,0.36750806609232944,0.0028000000000000004,5.290868644375873,6.086838924794696e-8
2022-07-25,3.41,0.42442331820475143,2022,2022-09-01,0.87,2640500000,528100000,3410000000,3938100000,0.36750806609232944,0.0087,5.306922713781026,5.574571073826869e-8
2022-08-01,3.35,0.4219267601786485,2022,2022-07-01,0.28,2640500000,528100000,3350000000,3878100000,0.36447091271459536,0.0028000000000000004,5.295883352560122,5.92212156690251e-8
2022-08-01,3.35,0.4219267601786485,2022,2022-09-01,0.87,2640500000,528100000,3350000000,3878100000,0.36447091271459536,0.0087,5.312071201285982,5.419311831078381e-8
2022-08-08,3.6,0.43009570578962897,2022,2022-07-01,0.28,2640500000,528100000,3600000000,4128100000,0.3750743782472964,0.0028000000000000004,5.302272276357054,5.7185044688515773e-8
2022-08-08,3.6,0.43009570578962897,2022,2022-09-01,0.87,2640500000,528100000,3600000000,4128100000,0.3750743782472964,0.0087,5.318002489728521,5.245631699333138e-8
2022-08-08,3.6,0.43009570578962897,2022,2022-10-03,1.64,2640500000,528100000,3600000000,4128100000,0.3750743782472964,0.016399999999999998,5.3385317512472135,4.685114936994425e-8
2022-08-15,3.52,0.4269362341894771,2022,2022-07-01,0.28,2640500000,528100000,3520000000,4048100000,0.37123972835329155,0.0028000000000000004,5.308181307247779,5.536223754195692e-8
2022-08-15,3.52,0.4269362341894771,2022,2022-09-01,0.87,2640500000,528100000,3520000000,4048100000,0.37123972835329155,0.0087,5.324074002854929,5.073429733627655e-8
2022-08-15,3.52,0.4269362341894771,2022,2022-10-03,1.64,2640500000,528100000,3520000000,4048100000,0.37123972835329155,0.016399999999999998,5.344815317460871,4.525464425915435e-8
2022-08-22,3.42,0.4218047090094464,2022,2022-07-01,0.28,2640500000,528100000,3420000000,3948100000,0.3653838820729735,0.0028000000000000004,5.3306986835615104,4.891781537218393e-8
2022-08-22,3.42,0.4218047090094464,2022,2022-09-01,0.87,2640500000,528100000,3420000000,3948100000,0.3653838820729735,0.0087,5.346846084389721,4.4750030844668915e-8
2022-08-22,3.42,0.4218047090094464,2022,2022-10-03,1.64,2640500000,528100000,3420000000,3948100000,0.3653838820729735,0.016399999999999998,5.367919810894335,3.98249750254463e-8
2022-08-29,3.28,0.4214713876848724,2022,2022-07-01,0.28,2640500000,528100000,3280000000,3808100000,0.3630225444726718,0.0028000000000000004,5.2682879936235905,6.885097711638883e-8
2022-08-29,3.28,0.4214713876848724,2022,2022-09-01,0.87,2640500000,528100000,3280000000,3808100000,0.3630225444726718,0.0087,5.2845404277763235,6.301035897210674e-8
2022-08-29,3.28,0.4214713876848724,2022,2022-10-03,1.64,2640500000,528100000,3280000000,3808100000,0.3630225444726718,0.016399999999999998,5.30575123167057,5.610495139999124e-8
2022-09-05,3.55,0.4252705568049761,2022,2022-09-01,0.87,2640500000,528100000,3550000000,4078100000,0.3701994744262439,0.0087,5.360021082114967,4.1606120311478546e-8
2022-09-05,3.55,0.4252705568049761,2022,2022-10-03,1.64,2640500000,528100000,3550000000,4078100000,0.3701994744262439,0.016399999999999998,5.38082067944539,3.707351344601696e-8
2022-09-05,3.55,0.4252705568049761,2022,2022-11-01,1.62,2640500000,528100000,3550000000,4078100000,0.3701994744262439,0.016200000000000003,5.38028043016408,3.718494838273152e-8
2022-09-12,3.29,0.4293656207746016,2022,2022-09-01,0.87,2640500000,528100000,3290000000,3818100000,0.36997797133350074,0.0087,5.1853916583262345,1.077806858194252e-7
2022-09-12,3.29,0.4293656207746016,2022,2022-10-03,1.64,2640500000,528100000,3290000000,3818100000,0.36997797133350074,0.016399999999999998,5.206203708222738,9.637152630981072e-8
2022-09-12,3.29,0.4293656207746016,2022,2022-11-01,1.62,2640500000,528100000,3290000000,3818100000,0.36997797133350074,0.016200000000000003,5.2056631354981535,9.665251941286654e-8
2022-09-19,3.31,0.4287323258583361,2022,2022-09-01,0.87,2640500000,528100000,3310000000,3838100000,0.3697412778695429,0.0087,5.203078153883879,9.800719333747533e-8
2022-09-19,3.31,0.4287323258583361,2022,2022-10-03,1.64,2640500000,528100000,3310000000,3838100000,0.3697412778695429,0.016399999999999998,5.223903526815913,8.75950391759787e-8
2022-09-19,3.31,0.4287323258583361,2022,2022-11-01,1.62,2640500000,528100000,3310000000,3838100000,0.3697412778695429,0.016200000000000003,5.223362608038457,8.785142162397472e-8
2022-09-26,3.76,0.4497053263705463,2022,2022-09-01,0.87,2640500000,528100000,3760000000,4288100000,0.3943219671074028,0.0087,5.136078194289364,1.402654867085795e-7
2022-09-26,3.76,0.4497053263705463,2022,2022-10-03,1.64,2640500000,528100000,3760000000,4288100000,0.3943219671074028,0.016399999999999998,5.15560538435814,1.264064041102498e-7
2022-09-26,3.76,0.4497053263705463,2022,2022-11-01,1.62,2640500000,528100000,3760000000,4288100000,0.3943219671074028,0.016200000000000003,5.155098184616094,1.2674903412218144e-7
2022-10-03,3.74,0.44394969592085226,2022,2022-09-01,0.87,2640500000,528100000,3740000000,4268100000,0.38901896927063273,0.0087,5.199413558620118,9.995913630585838e-8
2022-10-03,3.74,0.44394969592085226,2022,2022-10-03,1.64,2640500000,528100000,3740000000,4268100000,0.38901896927063273,0.016399999999999998,5.219206937884981,8.984545076413465e-8
2022-10-03,3.74,0.44394969592085226,2022,2022-11-01,1.62,2640500000,528100000,3740000000,4268100000,0.38901896927063273,0.016200000000000003,5.218692824137841,9.009516018426546e-8
2022-10-03,3.74,0.44394969592085226,2022,2022-12-01,1.23,2640500000,528100000,3740000000,4268100000,0.38901896927063273,0.0123,5.208667606068626,9.510074723688471e-8
2022-10-10,3.35,0.44729724297100937,2022,2022-09-01,0.87,2640500000,528100000,3350000000,3878100000,0.38638657176268826,0.0087,4.989478961525414,3.0271183589713254e-7
2022-10-10,3.35,0.44729724297100937,2022,2022-10-03,1.64,2640500000,528100000,3350000000,3878100000,0.38638657176268826,0.016399999999999998,5.0094071903064314,2.7298973963879097e-7
2022-10-10,3.35,0.44729724297100937,2022,2022-11-01,1.62,2640500000,528100000,3350000000,3878100000,0.38638657176268826,0.016200000000000003,5.008889573974457,2.737248516123006e-7
2022-10-10,3.35,0.44729724297100937,2022,2022-12-01,1.23,2640500000,528100000,3350000000,3878100000,0.38638657176268826,0.0123,4.9987960555009545,2.8844689748705346e-7
2022-10-17,3.58,0.451833958372011,2022,2022-09-01,0.87,2640500000,528100000,3580000000,4108100000,0.3937502911252889,0.0087,5.03519782103136,2.386778026793142e-7
2022-10-17,3.58,0.451833958372011,2022,2022-10-03,1.64,2640500000,528100000,3580000000,4108100000,0.3937502911252889,0.016399999999999998,5.054753362128217,2.1547365775578213e-7
2022-10-17,3.58,0.451833958372011,2022,2022-11-01,1.62,2640500000,528100000,3580000000,4108100000,0.3937502911252889,0.016200000000000003,5.054245425995831,2.1604783948198568e-7
2022-10-17,3.58,0.451833958372011,2022,2022-12-01,1.23,2640500000,528100000,3580000000,4108100000,0.3937502911252889,0.0123,5.044340671414306,2.2754392868293145e-7
2022-10-24,3.66,0.4512023966115198,2022,2022-09-01,0.87,2640500000,528100000,3660000000,4188100000,0.3943078655233071,0.0087,5.076432955947013,1.9229320625609162e-7
2022-10-24,3.66,0.4512023966115198,2022,2022-10-03,1.64,2640500000,528100000,3660000000,4188100000,0.3943078655233071,0.016399999999999998,5.0959608443643045,1.7348842228980385e-7
2022-10-24,3.66,0.4512023966115198,2022,2022-11-01,1.62,2640500000,528100000,3660000000,4188100000,0.3943078655233071,0.016200000000000003,5.095453626483336,1.7395358945432938e-7
2022-10-24,3.66,0.4512023966115198,2022,2022-12-01,1.23,2640500000,528100000,3660000000,4188100000,0.3943078655233071,0.0123,5.085562877804448,1.8326868519863314e-7
2022-10-31,3.86,0.4536154567098624,2022,2022-09-01,0.87,2640500000,528100000,3860000000,4388100000,0.39902364643013355,0.0087,5.128658499193445,1.4590707531195045e-7
2022-10-31,3.86,0.4536154567098624,2022,2022-10-03,1.64,2640500000,528100000,3860000000,4388100000,0.39902364643013355,0.016399999999999998,5.1479556011794765,1.3167040036193698e-7
2022-10-31,3.86,0.4536154567098624,2022,2022-11-01,1.62,2640500000,528100000,3860000000,4388100000,0.39902364643013355,0.016200000000000003,5.147454377751267,1.3202259745013209e-7
2022-10-31,3.86,0.4536154567098624,2022,2022-12-01,1.23,2640500000,528100000,3860000000,4388100000,0.39902364643013355,0.0123,5.1376805209012,1.390751137378307e-7
2022-11-07,4.31,0.4533809670476008,2022,2022-10-03,1.64,2640500000,528100000,4310000000,4838100000,0.4038924304944419,0.016399999999999998,5.32277158699047,5.109901918559019e-8
2022-11-07,4.31,0.4533809670476008,2022,2022-11-01,1.62,2640500000,528100000,4310000000,4838100000,0.4038924304944419,0.016200000000000003,5.322276405637962,5.123835201434648e-8
2022-11-07,4.31,0.4533809670476008,2022,2022-12-01,1.23,2640500000,528100000,4310000000,4838100000,0.4038924304944419,0.0123,5.312620369264054,5.403000129012929e-8
2022-11-07,4.31,0.4533809670476008,2022,2023-01-03,1.65,2640500000,528100000,4310000000,4838100000,0.4038924304944419,0.0165,5.323019177666723,5.102949036491566e-8
2022-11-14,4.1,0.4542013735344958,2022,2022-10-03,1.64,2640500000,528100000,4099999999.9999995,4628100000,0.4023736806662416,0.016399999999999998,5.234099166325919,8.289571499485565e-8
2022-11-14,4.1,0.4542013735344958,2022,2022-11-01,1.62,2640500000,528100000,4099999999.9999995,4628100000,0.4023736806662416,0.016200000000000003,5.233602115923246,8.311904878395023e-8
2022-11-14,4.1,0.4542013735344958,2022,2022-12-01,1.23,2640500000,528100000,4099999999.9999995,4628100000,0.4023736806662416,0.0123,5.223909633071131,8.759214909148495e-8
2022-11-14,4.1,0.4542013735344958,2022,2023-01-03,1.65,2640500000,528100000,4099999999.9999995,4628100000,0.4023736806662416,0.0165,5.2343476915272555,8.278426579337826e-8
2022-11-21,4.12,0.44788764992705776,2022,2022-10-03,1.64,2640500000,528100000,4120000000,4648100000,0.39700030500623434,0.016399999999999998,5.321213876892804,5.153856572514023e-8
2022-11-21,4.12,0.44788764992705776,2022,2022-11-01,1.62,2640500000,528100000,4120000000,4648100000,0.39700030500623434,0.016200000000000003,5.320710098942314,5.168150068086568e-8
2022-11-21,4.12,0.44788764992705776,2022,2022-12-01,1.23,2640500000,528100000,4120000000,4648100000,0.39700030500623434,0.0123,5.310886428907756,5.454665100347281e-8
2022-11-21,4.12,0.44788764992705776,2022,2023-01-03,1.65,2640500000,528100000,4120000000,4648100000,0.39700030500623434,0.0165,5.32146576586805,5.1467241804380564e-8
2022-11-28,4.34,0.44981727496103446,2022,2022-10-03,1.64,2640500000,528100000,4340000000,4868100000,0.4010203104560074,0.016399999999999998,5.379190618421911,3.7410727349722956e-8
2022-11-28,4.34,0.44981727496103446,2022,2022-11-01,1.62,2640500000,528100000,4340000000,4868100000,0.4010203104560074,0.016200000000000003,5.378691890565029,3.751449231315835e-8
2022-11-28,4.34,0.44981727496103446,2022,2022-12-01,1.23,2640500000,528100000,4340000000,4868100000,0.4010203104560074,0.0123,5.368966697355823,3.9594519574576965e-8
2022-11-28,4.34,0.44981727496103446,2022,2023-01-03,1.65,2640500000,528100000,4340000000,4868100000,0.4010203104560074,0.0165,5.379439982350352,3.735894916397112e-8
2022-12-05,4.21,0.442042421710239,2022,2022-11-01,1.62,2640500000,528100000,4210000000,4738100000,0.3927731781516022,0.016200000000000003,5.431049177125786,2.8011845920572698e-8
2022-12-05,4.21,0.442042421710239,2022,2022-12-01,1.23,2640500000,528100000,4210000000,4738100000,0.3927731781516022,0.0123,5.421119782205407,2.9613428120046975e-8
2022-12-05,4.21,0.442042421710239,2022,2023-01-03,1.65,2640500000,528100000,4210000000,4738100000,0.3927731781516022,0.0165,5.4318129767350465,2.789218567873008e-8
2022-12-05,4.21,0.442042421710239,2022,2023-02-01,1.19,2640500000,528100000,4210000000,4738100000,0.3927731781516022,0.011899999999999999,5.4201013827263935,2.978262300968038e-8
2022-12-12,4.09,0.440284136309224,2022,2022-11-01,1.62,2640500000,528100000,4090000000,4618100000,0.3899357132813767,0.016200000000000003,5.407629981804805,3.193209616400289e-8
2022-12-12,4.09,0.440284136309224,2022,2022-12-01,1.23,2640500000,528100000,4090000000,4618100000,0.3899357132813767,0.0123,5.3976283331556445,3.376378526929469e-8
2022-12-12,4.09,0.440284136309224,2022,2023-01-03,1.65,2640500000,528100000,4090000000,4618100000,0.3899357132813767,0.0165,5.408399339393202,3.179525548766804e-8
2022-12-12,4.09,0.440284136309224,2022,2023-02-01,1.19,2640500000,528100000,4090000000,4618100000,0.3899357132813767,0.011899999999999999,5.396602523037781,3.395730582236976e-8
2022-12-19,4.17,0.440912088577565,2022,2022-11-01,1.62,2640500000,528100000,4170000000,4698100000,0.3913504202482803,0.016200000000000003,5.430555597385972,2.808943676649203e-8
2022-12-19,4.17,0.440912088577565,2022,2022-12-01,1.23,2640500000,528100000,4170000000,4698100000,0.3913504202482803,0.0123,5.4205901040628115,2.970131123947116e-8
2022-12-19,4.17,0.440912088577565,2022,2023-01-03,1.65,2640500000,528100000,4170000000,4698100000,0.3913504202482803,0.0165,5.431322173795445,2.796902003218283e-8
2022-12-19,4.17,0.440912088577565,2022,2023-02-01,1.19,2640500000,528100000,4170000000,4698100000,0.3913504202482803,0.011899999999999999,5.419568002183514,2.987161118042205e-8
2022-12-26,4.09,0.43840444505545567,2022,2022-11-01,1.62,2640500000,528100000,4090000000,4618100000,0.3882709729708784,0.016200000000000003,5.432483901636573,2.778748438888264e-8
2022-12-26,4.09,0.43840444505545567,2022,2022-12-01,1.23,2640500000,528100000,4090000000,4618100000,0.3882709729708784,0.0123,5.422439370184328,2.9395579149235822e-8
2022-12-26,4.09,0.43840444505545567,2022,2023-01-03,1.65,2640500000,528100000,4090000000,4618100000,0.3882709729708784,0.0165,5.433256557902131,2.7667379247042014e-8
2022-12-26,4.09,0.43840444505545567,2022,2023-02-01,1.19,2640500000,528100000,4090000000,4618100000,0.3882709729708784,0.011899999999999999,5.421409161830252,2.956552132789545e-8
2023-01-02,4.57,0.4498780176612163,2023,2022-12-01,1.23,2232600000,446520000,4570000000,5016520000,0.4098344152344172,0.0123,5.727497110648243,5.0961586530668175e-9
2023-01-02,4.57,0.4498780176612163,2023,2023-01-03,1.65,2232600000,446520000,4570000000,5016520000,0.4098344152344172,0.0165,5.737745151915343,4.797267101685225e-9
2023-01-02,4.57,0.4498780176612163,2023,2023-02-01,1.19,2232600000,446520000,4570000000,5016520000,0.4098344152344172,0.011899999999999999,5.726521106718043,5.125550673823008e-9
2023-01-02,4.57,0.4498780176612163,2023,2023-03-01,1.68,2232600000,446520000,4570000000,5016520000,0.4098344152344172,0.0168,5.738477154862992,4.7765823359600984e-9
2023-01-09,4.74,0.4507428148523822,2023,2022-12-01,1.23,2232600000,446520000,4740000000,5186520000,0.4119372801802156,0.0123,5.7770636259012695,3.800777314420454e-9
2023-01-09,4.74,0.4507428148523822,2023,2023-01-03,1.65,2232600000,446520000,4740000000,5186520000,0.4119372801802156,0.0165,5.78725935278028,3.577203699134609e-9
2023-01-09,4.74,0.4507428148523822,2023,2023-02-01,1.19,2232600000,446520000,4740000000,5186520000,0.4119372801802156,0.011899999999999999,5.776092604293745,3.822765266210026e-9
2023-01-09,4.74,0.4507428148523822,2023,2023-03-01,1.68,2232600000,446520000,4740000000,5186520000,0.4119372801802156,0.0168,5.787987618985925,3.5617330196836477e-9
2023-01-16,4.72,0.450522289788151,2023,2022-12-01,1.23,2232600000,446520000,4720000000,5166520000,0.41158559490722435,0.0123,5.772964634879958,3.8944397023781976e-9
2023-01-16,4.72,0.450522289788151,2023,2023-01-03,1.65,2232600000,446520000,4720000000,5166520000,0.41158559490722435,0.0165,5.783169073645476,3.6653159347882427e-9
2023-01-16,4.72,0.450522289788151,2023,2023-02-01,1.19,2232600000,446520000,4720000000,5166520000,0.41158559490722435,0.011899999999999999,5.771992783568956,3.916973603528755e-9
2023-01-16,4.72,0.450522289788151,2023,2023-03-01,1.68,2232600000,446520000,4720000000,5166520000,0.41158559490722435,0.0168,5.7838979621287265,3.6494612739720746e-9
2023-01-23,4.79,0.4451554102878176,2023,2022-12-01,1.23,2232600000,446520000,4790000000,5236520000,0.40719684356760716,0.0123,5.872647702146575,2.1444464269194446e-9
2023-01-23,4.79,0.4451554102878176,2023,2023-01-03,1.65,2232600000,446520000,4790000000,5236520000,0.40719684356760716,0.0165,5.882962123946122,2.0149408680894494e-9
2023-01-23,4.79,0.4451554102878176,2023,2023-02-01,1.19,2232600000,446520000,4790000000,5236520000,0.40719684356760716,0.011899999999999999,5.871665376260904,2.157194565572527e-9
2023-01-23,4.79,0.4451554102878176,2023,2023-03-01,1.68,2232600000,446520000,4790000000,5236520000,0.40719684356760716,0.0168,5.883698868360375,2.005987543180753e-9
2023-01-30,4.38,0.45257448084589247,2023,2022-12-01,1.23,2232600000,446520000,4380000000,4826520000,0.4107050682696869,0.0123,5.62047476330649,9.521670454238944e-9
2023-01-30,4.38,0.45257448084589247,2023,2023-01-03,1.65,2232600000,446520000,4380000000,4826520000,0.4107050682696869,0.0165,5.630701079766851,8.973927807976167e-9
2023-01-30,4.38,0.45257448084589247,2023,2023-02-01,1.19,2232600000,446520000,4380000000,4826520000,0.4107050682696869,0.011899999999999999,5.619500828405504,9.575498050934807e-9
2023-01-30,4.38,0.45257448084589247,2023,2023-03-01,1.68,2232600000,446520000,4380000000,4826520000,0.4107050682696869,0.0168,5.63143153094259,8.935996333369307e-9
2023-02-06,4.19,0.4501476353197605,2023,2023-01-03,1.65,2232600000,446520000,4190000000.0000005,4636520000,0.4067961729896122,0.0165,5.590007378367437,1.1352998201937785e-8
2023-02-06,4.19,0.4501476353197605,2023,2023-02-01,1.19,2232600000,446520000,4190000000.0000005,4636520000,0.4067961729896122,0.011899999999999999,5.578699504042578,1.21161719833233e-8
2023-02-06,4.19,0.4501476353197605,2023,2023-03-01,1.68,2232600000,446520000,4190000000.0000005,4636520000,0.4067961729896122,0.0168,5.590744848432101,1.130488071509952e-8
2023-02-06,4.19,0.4501476353197605,2023,2023-04-03,1.13,2232600000,446520000,4190000000.0000005,4636520000,0.4067961729896122,0.0113,5.577224563913248,1.2219315069025737e-8
2023-02-13,3.86,0.4557360116212564,2023,2023-01-03,1.65,2232600000,446520000,3860000000,4306520000,0.4084831847659014,0.0165,5.3844859865082135,3.632598181140936e-8
2023-02-13,3.86,0.4557360116212564,2023,2023-02-01,1.19,2232600000,446520000,3860000000,4306520000,0.4084831847659014,0.011899999999999999,5.373224813046113,3.8670401108729854e-8
2023-02-13,3.86,0.4557360116212564,2023,2023-03-01,1.68,2232600000,446520000,3860000000,4306520000,0.4084831847659014,0.0168,5.385220410864436,3.617796325133548e-8
2023-02-13,3.86,0.4557360116212564,2023,2023-04-03,1.13,2232600000,446520000,3860000000,4306520000,0.4084831847659014,0.0113,5.371755964333664,3.898679319551841e-8
2023-02-20,3.62,0.45718614223566384,2023,2023-01-03,1.65,2232600000,446520000,3620000000,4066520000,0.40698529329576716,0.0165,5.264908104789551,7.012974888926993e-8
2023-02-20,3.62,0.45718614223566384,2023,2023-02-01,1.19,2232600000,446520000,3620000000,4066520000,0.40698529329576716,0.011899999999999999,5.253605485073862,7.457509371171606e-8
